368,69 €
37,05 €
37,10 €
37,14 €
37,25 €
37,27 €
37,52 €
37,78 €
37.217,27 €
37.306,30 €
37.493,14 €
37.797,36 €
37.862,82 €
370,35 €
371,89 €
374,29 €
377,30 €
377,98 €
38,19 €
38,20 €
38,65 €
38,89 €
38.249,18 €
38.301,69 €
38.406,78 €
38.473,43 €
38.565,56 €
380,64 €
382,24 €
388,63 €
39,21 €
39,55 €
39,57 €
39,69 €
39,74 €
39,85 €
39,91 €
39.139,17 €
39.182,82 €
39.433,32 €
391,65 €
393,75 €
395,93 €
398,78 €
399,32 €
4,04 €
4,12 €
4,18 €
4,19 €
4,20 €
4,21 €
4,22 €
4,24 €
4,29 €
4,31 €
4,34 €
4,36 €
4,37 €
4,45 €
4,46 €
4,48 €
4,49 €
4,51 €
4,57 €
4,61 €
4,62 €
4,66 €
4,71 €
4,77 €
4,81 €
4,87 €
4,88 €
4,89 €
4,92 €
4,93 €
4.010,55 €
4.057,57 €
4.063,09 €
4.070,94 €
4.071,75 €
4.090,10 €
4.097,37 €
4.117,22 €
4.132,62 €
4.147,12 €
4.161,26 €
4.173,24 €
4.175,93 €
4.176,34 €
4.196,82 €
4.220,77 €
4.234,41 €
4.243,61 €
4.252,75 €
4.318,86 €
4.330,97 €
4.339,77 €
4.348,43 €
4.379,12 €
4.517,30 €
4.525,73 €
4.568,66 €
4.583,63 €
4.638,73 €
4.664,84 €
4.702,11 €
4.729,43 €
4.733,10 €
4.753,66 €
4.763,81 €
4.769,29 €
4.845,70 €
4.893,06 €
4.903,59 €
4.955,97 €
4.982,50 €
4.986,37 €
40,38 €
40,59 €
40,73 €
40,93 €
40.473,61 €
40.654,35 €
40.865,88 €
40.917,25 €
400,71 €
407,86 €
41,23 €
41,25 €
41,89 €
41,91 €
41.000,91 €
41.456,48 €
41.722,78 €
41.781,55 €
41.942,59 €
411,08 €
412,05 €
415,06 €
42,38 €
42,76 €
42,86 €
42.044,29 €
42.164,81 €
42.386,20 €
42.411,68 €
42.844,86 €
422,12 €
422,56 €
427,11 €
427,76 €
43,14 €
43,22 €
43,28 €
43,32 €
43,39 €
43,46 €
43,70 €
43,85 €
43,94 €
43.134,63 €
43.294,74 €
43.316,49 €
43.537,71 €
435,40 €
435,63 €
436,35 €
438,40 €
44,16 €
44,45 €
44,96 €
44.235,33 €
44.441,78 €
44.454,09 €
44.639,56 €
44.745,83 €
44.812,76 €
44.835,05 €
444,36 €
445,87 €
447,15 €
447,56 €
448,17 €
449,56 €
45,51 €
45.879,69 €
452,02 €
454,43 €
456,90 €
458,10 €
458,22 €
459,82 €
459,90 €
46,10 €
46,28 €
46,30 €
46,34 €
46,48 €
46,91 €
46,95 €
46.073,47 €
46.157,11 €
46.306,07 €
46.485,51 €
46.535,23 €
46.830,27 €
46.961,51 €
46.972,29 €
46.986,67 €
461,55 €
461,71 €
462,76 €
463,54 €
47,14 €
47,53 €
47.144,23 €
47.412,90 €
47.496,46 €
47.931,88 €
47.955,01 €
471,36 €
471,59 €
472,57 €
473,87 €
475,07 €
477,13 €
48,03 €
48,64 €
48,74 €
48,98 €
48.012,87 €
48.133,81 €
48.474,06 €
48.615,37 €
48.811,72 €
48.936,42 €
480,07 €
480,20 €
480,85 €
482,32 €
485,77 €
486,87 €
488,15 €
49,41 €
49.275,03 €
49.779,73 €
49.888,91 €
490,04 €
491,62 €
493,18 €
493,21 €
494,02 €
494,92 €
5,06 €
5,08 €
5,15 €
5,17 €
5,20 €
5,21 €
5,24 €
5,29 €
5,31 €
5,34 €
5,35 €
5,40 €
5,43 €
5,49 €
5,58 €
5,60 €
5,63 €
5,66 €
5,67 €
5,73 €
5,75 €
5,78 €
5,81 €
5,84 €
5,85 €
5,86 €
5,87 €
5,88 €
5,91 €
5.005,45 €
5.045,41 €
5.057,40 €
5.058,39 €
5.119,86 €
5.137,62 €
5.141,32 €
5.145,92 €
5.153,03 €
5.175,65 €
5.200,42 €
5.215,58 €
5.222,05 €
5.233,74 €
5.246,93 €
5.247,83 €
5.279,65 €
5.289,99 €
5.300,08 €
5.321,35 €
5.363,81 €
5.382,44 €
5.418,57 €
5.422,65 €
5.440,96 €
5.458,77 €
5.477,46 €
5.489,10 €
5.490,77 €
5.561,79 €
5.592,40 €
5.616,48 €
5.645,65 €
5.649,36 €
5.726,44 €
5.740,56 €
5.746,91 €
5.753,28 €
5.763,83 €
5.774,49 €
5.784,93 €
5.823,51 €
5.851,60 €
5.903,86 €
5.935,29 €
5.940,15 €
5.947,58 €
5.961,30 €
5.971,09 €
5.998,27 €
50,34 €
50,66 €
50,90 €
50.088,26 €
50.219,16 €
50.344,69 €
50.540,63 €
50.818,43 €
50.977,90 €
500,97 €
505,43 €
505,65 €
505,91 €
506,67 €
506,72 €
507,79 €
508,40 €
508,77 €
51,09 €
51,46 €
51.149,39 €
51.413,55 €
51.440,44 €
510,34 €
510,67 €
512,97 €
514,44 €
515,49 €
52,04 €
52,23 €
52,25 €
52,51 €
52,53 €
52,77 €
52,85 €
52.103,39 €
52.682,98 €
52.893,64 €
52.964,69 €
522,30 €
523,91 €
53,40 €
53,43 €
53,67 €
53,78 €
53,80 €
53,85 €
53,87 €
53,96 €
53.005,52 €
53.456,37 €
53.599,79 €
53.785,50 €
53.820,00 €
532,29 €
534,19 €
534,20 €
536,33 €
536,72 €
538,60 €
54,84 €
54.488,63 €
54.831,17 €
540,61 €
542,30 €
549,25 €
549,57 €
55,63 €
55.393,38 €
55.608,67 €
55.709,20 €
55.932,81 €
552,78 €
556,73 €
557,03 €
558,01 €
56,33 €
56,74 €
56,88 €
56.072,40 €
56.096,45 €
56.183,96 €
56.241,69 €
56.349,23 €
56.372,45 €
563,88 €
564,63 €
565,24 €
565,71 €
566,32 €
567,65 €
57,26 €
57,61 €
57,72 €
57.064,79 €
57.671,89 €
57.918,07 €
573,31 €
577,38 €
578,65 €
58,11 €
58,25 €
58,69 €
58.286,67 €
58.818,74 €
580,89 €
585,19 €
59,07 €
59,27 €
59,31 €
59,36 €
59,91 €
59,99 €
59.269,98 €
59.483,02 €
59.488,67 €
59.662,11 €
59.712,95 €
59.728,65 €
59.761,38 €
59.782,38 €
59.906,38 €
590,72 €
591,05 €
593,64 €
594,73 €
596,32 €
597,82 €
6,01 €
6,02 €
6,05 €
6,07 €
6,08 €
6,09 €
6,14 €
6,24 €
6,26 €
6,37 €
6,40 €
6,44 €
6,49 €
6,51 €
6,68 €
6,73 €
6,78 €
6,79 €
6,81 €
6,88 €
6,93 €
6,94 €
6,97 €
6,98 €
6.036,62 €
6.049,57 €
6.057,44 €
6.086,52 €
6.111,05 €
6.133,56 €
6.161,20 €
6.207,58 €
6.212,86 €
6.311,08 €
6.321,59 €
6.347,35 €
6.366,77 €
6.381,20 €
6.392,82 €
6.401,02 €
6.460,29 €
6.468,22 €
6.472,52 €
6.526,25 €
6.540,55 €
6.542,15 €
6.556,28 €
6.558,38 €
6.597,98 €
6.607,91 €
6.634,75 €
6.640,93 €
6.681,89 €
6.684,96 €
6.698,95 €
6.708,32 €
6.711,19 €
6.719,28 €
6.730,50 €
6.732,29 €
6.734,48 €
6.739,24 €
6.741,04 €
6.747,08 €
6.844,35 €
6.849,12 €
6.850,81 €
6.874,09 €
6.887,07 €
6.904,12 €
6.922,75 €
6.922,82 €
6.946,74 €
6.954,18 €
6.969,85 €
6.980,73 €
6.980,96 €
6.991,37 €
60,05 €
60,29 €
60,37 €
60,43 €
60,73 €
60,82 €
60.402,29 €
60.502,27 €
60.518,79 €
60.569,28 €
60.793,51 €
601,51 €
601,85 €
606,88 €
608,18 €
61,08 €
61,15 €
61,59 €
61,60 €
61,65 €
61,71 €
61,78 €
61,79 €
61,95 €
61.092,36 €
61.325,54 €
61.443,20 €
61.643,20 €
61.938,03 €
613,41 €
615,53 €
618,26 €
62,00 €
62,01 €
62,03 €
62,50 €
62,65 €
62,75 €
62.283,45 €
62.512,16 €
62.838,62 €
62.855,02 €
62.898,08 €
620,95 €
621,06 €
623,66 €
626,58 €
628,07 €
628,31 €
629,57 €
63,28 €
63,38 €
63,51 €
63,59 €
63.181,44 €
63.312,68 €
63.348,65 €
63.421,66 €
63.976,51 €
632,12 €
636,03 €
64,36 €
64,74 €
64,75 €
64,80 €
64.117,37 €
64.461,29 €
64.544,40 €
64.549,34 €
64.625,14 €
64.734,36 €
640,80 €
643,17 €
643,94 €
644,84 €
644,95 €
645,02 €
646,39 €
647,03 €
647,76 €
647,94 €
648,82 €
649,84 €
65,30 €
65,34 €
65,35 €
65,44 €
65,66 €
65,84 €
65,88 €
65.702,63 €
650,54 €
652,04 €
654,10 €
655,76 €
658,06 €
659,37 €
659,45 €
66,18 €
66,25 €
66,56 €
66,69 €
66,72 €
66,92 €
66.122,42 €
66.162,25 €
66.499,61 €
664,58 €
665,33 €
666,73 €
667,30 €
667,95 €
67,11 €
67,15 €
67,38 €
67,62 €
67.407,56 €
67.675,00 €
670,03 €
670,39 €
672,03 €
672,99 €
675,77 €
677,58 €
68,37 €
68.092,45 €
68.390,66 €
68.390,85 €
68.740,53 €
68.985,20 €
680,26 €
682,90 €
684,71 €
685,40 €
69,11 €
69,14 €
69,25 €
69.060,85 €
69.225,28 €
69.443,11 €
69.761,54 €
690,44 €
695,07 €
7,02 €
7,04 €
7,09 €
7,12 €
7,13 €
7,14 €
7,15 €
7,18 €
7,23 €
7,25 €
7,26 €
7,29 €
7,31 €
7,33 €
7,34 €
7,37 €
7,39 €
7,40 €
7,41 €
7,43 €
7,45 €
7,46 €
7,50 €
7,56 €
7,57 €
7,66 €
7,68 €
7,69 €
7,71 €
7,78 €
7,81 €
7,83 €
7,85 €
7,94 €
7,96 €
7,98 €
7,99 €
7.014,19 €
7.016,29 €
7.031,36 €
7.049,72 €
7.065,34 €
7.073,80 €
7.119,18 €
7.149,30 €
7.164,22 €
7.176,06 €
7.183,82 €
7.200,82 €
7.256,13 €
7.267,00 €
7.287,40 €
7.292,65 €
7.296,49 €
7.304,10 €
7.307,15 €
7.321,92 €
7.332,00 €
7.335,98 €
7.361,80 €
7.402,61 €
7.441,58 €
7.449,35 €
7.518,58 €
7.560,29 €
7.611,11 €
7.631,24 €
7.650,11 €
7.824,26 €
7.838,18 €
7.841,34 €
7.857,47 €
7.861,88 €
7.869,85 €
7.880,47 €
7.907,22 €
7.907,38 €
7.959,16 €
70,09 €
70,10 €
70,50 €
70,59 €
70,60 €
70.107,39 €
704,29 €
704,96 €
705,28 €
706,10 €
707,43 €
709,05 €
71,03 €
71,26 €
71,29 €
71,49 €
71,74 €
71.785,88 €
71.850,60 €
71.895,36 €
713,55 €
714,46 €
714,76 €
718,17 €
719,63 €
72,20 €
72,89 €
72,91 €
72.133,57 €
72.258,83 €
72.350,88 €
72.780,30 €
72.802,22 €
72.825,88 €
72.900,25 €
720,47 €
727,22 €
728,52 €
73,19 €
73,26 €
73,71 €
73,96 €
73.211,48 €
73.387,40 €
73.474,69 €
73.694,38 €
730,92 €
730,93 €
731,39 €
734,34 €
739,03 €
739,69 €
74,56 €
74,63 €
74,69 €
74.140,60 €
74.143,77 €
74.466,64 €
74.835,24 €
741,99 €
746,65 €
748,52 €
749,18 €
749,19 €
75.108,31 €
75.114,15 €
75.424,17 €
75.483,85 €
75.750,12 €
75.891,99 €
753,48 €
758,58 €
76,66 €
76,70 €
76,95 €
76.101,29 €
76.299,23 €
76.300,83 €
76.583,28 €
763,85 €
765,71 €
766,26 €
767,20 €
768,37 €
77,73 €
77,97 €
77.443,29 €
77.862,38 €
771,06 €
771,09 €
772,03 €
772,54 €
779,70 €
78,34 €
78.467,32 €
78.541,37 €
78.987,99 €
780,09 €
781,95 €
784,51 €
785,22 €
787,49 €
79,26 €
79,48 €
79,75 €
79,76 €
79.064,62 €
79.179,28 €
79.453,38 €
79.473,29 €
79.769,06 €
79.993,29 €
791,46 €
791,61 €
794,58 €
795,41 €
796,13 €
797,44 €
799,08 €
799,81 €
8,01 €
8,03 €
8,09 €
8,11 €
8,14 €
8,17 €
8,18 €
8,19 €
8,23 €
8,24 €
8,26 €
8,27 €
8,30 €
8,33 €
8,37 €
8,38 €
8,39 €
8,42 €
8,47 €
8,58 €
8,65 €
8,69 €
8,73 €
8,75 €
8,76 €
8,79 €
8,80 €
8,81 €
8,82 €
8,90 €
8,92 €
8,99 €
8.043,99 €
8.044,00 €
8.048,50 €
8.098,03 €
8.107,44 €
8.140,12 €
8.152,06 €
8.237,42 €
8.241,51 €
8.267,35 €
8.268,13 €
8.288,24 €
8.338,79 €
8.405,28 €
8.427,53 €
8.438,95 €
8.443,86 €
8.466,88 €
8.488,66 €
8.510,11 €
8.526,45 €
8.553,92 €
8.587,98 €
8.611,71 €
8.645,55 €
8.671,84 €
8.708,06 €
8.756,39 €
8.783,37 €
8.790,59 €
8.794,35 €
8.832,96 €
8.840,86 €
8.844,20 €
8.874,35 €
8.953,96 €
8.959,90 €
8.975,18 €
8.979,73 €
80,16 €
80,80 €
800,01 €
804,62 €
805,26 €
809,18 €
81,01 €
81,06 €
81,13 €
81,35 €
81,37 €
81,42 €
81,44 €
81,91 €
81,95 €
81.059,68 €
81.147,56 €
81.338,40 €
81.649,67 €
81.762,07 €
81.923,29 €
810,47 €
811,12 €
811,13 €
812,25 €
812,49 €
815,44 €
816,33 €
82,29 €
82,50 €
82,60 €
82,67 €
82,98 €
82.596,81 €
82.869,27 €
826,78 €
83,41 €
83,83 €
83.147,81 €
83.289,46 €
83.478,55 €
83.488,46 €
83.569,90 €
83.997,59 €
832,35 €
84,00 €
84,59 €
84,70 €
84,77 €
844,27 €
85,06 €
85,13 €
85,37 €
85,41 €
85,49 €
85,63 €
85,84 €
85.067,69 €
85.170,40 €
85.260,85 €
85.341,15 €
85.939,09 €
85.990,07 €
851,97 €
853,78 €
855,00 €
858,78 €
86,33 €
86,67 €
86,68 €
86,76 €
86.095,34 €
86.102,29 €
86.311,01 €
86.589,44 €
86.633,38 €
86.852,72 €
860,48 €
863,91 €
865,06 €
865,54 €
87,26 €
87,69 €
87,78 €
87.043,32 €
87.081,18 €
87.137,28 €
87.674,79 €
87.676,13 €
870,07 €
872,52 €
873,90 €
876,60 €
879,49 €
879,86 €
88,25 €
88,26 €
88,75 €
88,76 €
88,89 €
88.136,25 €
88.271,82 €
88.415,36 €
88.666,94 €
88.739,40 €
88.988,11 €
885,45 €
887,32 €
887,41 €
889,09 €
89,29 €
89,42 €
89.085,15 €
89.141,30 €
89.412,44 €
89.418,19 €
89.434,79 €
89.988,32 €
89.991,07 €
891,88 €
894,18 €
895,49 €
895,86 €
897,22 €
898,62 €
9,01 €
9,05 €
9,07 €
9,09 €
9,14 €
9,18 €
9,22 €
9,24 €
9,28 €
9,29 €
9,31 €
9,32 €
9,33 €
9,40 €
9,42 €
9,43 €
9,44 €
9,45 €
9,46 €
9,48 €
9,49 €
9,50 €
9,52 €
9,54 €
9,57 €
9,59 €
9,60 €
9,61 €
9,63 €
9,64 €
9,65 €
9,68 €
9,71 €
9,75 €
9,76 €
9,79 €
9,81 €
9,82 €
9,83 €
9,90 €
9,94 €
9,97 €
9.030,35 €
9.054,01 €
9.075,70 €
9.090,34 €
9.129,43 €
9.140,11 €
9.189,50 €
9.193,49 €
9.214,34 €
9.219,35 €
9.219,68 €
9.237,06 €
9.251,88 €
9.258,63 €
9.287,13 €
9.323,05 €
9.333,35 €
9.379,58 €
9.429,23 €
9.453,47 €
9.487,25 €
9.489,81 €
9.528,96 €
9.533,85 €
9.551,54 €
9.570,39 €
9.599,20 €
9.600,16 €
9.612,82 €
9.614,94 €
9.638,43 €
9.692,30 €
9.704,27 €
9.708,17 €
9.732,71 €
9.748,12 €
9.797,31 €
9.798,90 €
9.823,82 €
9.863,56 €
9.875,60 €
9.931,83 €
9.963,20 €
9.965,39 €
9.969,27 €
9.973,23 €
9.983,55 €
90,18 €
90,43 €
90,49 €
90,50 €
90.323,07 €
90.351,26 €
90.394,90 €
90.585,86 €
90.604,66 €
90.627,83 €
90.820,40 €
90.844,80 €
902,18 €
904,50 €
906,65 €
908,36 €
91,02 €
91,03 €
91,24 €
91,54 €
91,58 €
91.655,71 €
91.703,74 €
910,43 €
916,40 €
916,66 €
916,83 €
918,09 €
918,14 €
92,09 €
92,36 €
92,46 €
92,78 €
92,80 €
92.047,08 €
92.096,21 €
92.523,12 €
920,27 €
921,56 €
923,09 €
925,47 €
93,30 €
93,90 €
93.204,63 €
93.253,10 €
93.675,31 €
93.869,11 €
93.874,29 €
93.909,90 €
930,43 €
931,75 €
932,36 €
933,48 €
934,38 €
934,95 €
938,77 €
939,12 €
939,44 €
94,01 €
94,47 €
94,84 €
94,97 €
94.447,61 €
94.513,15 €
94.773,71 €
94.804,95 €
94.854,72 €
94.985,75 €
940,83 €
942,12 €
944,52 €
949,37 €
95,15 €
95,32 €
95,56 €
95,83 €
95,86 €
95,98 €
95.473,78 €
95.778,75 €
95.981,18 €
959,97 €
96,91 €
96.088,51 €
96.309,79 €
96.975,07 €
960,62 €
963,76 €
963,82 €
963,88 €
964,34 €
967,10 €
969,54 €
97,08 €
97,34 €
97,70 €
97,86 €
97,91 €
97,95 €
97.179,66 €
97.350,51 €
97.363,87 €
97.622,09 €
97.658,01 €
97.709,14 €
97.784,52 €
97.997,90 €
975,67 €
975,76 €
977,14 €
98,02 €
98,04 €
98,34 €
98,39 €
98,44 €
98,70 €
98,98 €
98.335,26 €
98.603,37 €
98.828,12 €
98.851,96 €
984,26 €
987,39 €
988,24 €
988,52 €
988,61 €
989,90 €
99,41 €
99.044,87 €
99.336,75 €
99.528,88 €
99.664,25 €
99.727,01 €
991,72 €
993,45 €
996,38 €
996,85 €
997,18 €
997,73 €
999,12 €
999,38 €
